volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name
3,Vittariaceae,3 Vaginularia,Vaginularia,3.0,Vaginularia paradoxa (Fée) Mett.,PENINSULAR: Nakhon Si Thammarat (Khao Luang).,"Ceylon, throughout Malesia to Melanesia.",On trunks of old trees in dense evergreen forests at medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Vittariaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Vaginularia&tdcode=F0333,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0334,Vaginularia paradoxa (Fée) Mett.
3,Pteridaceae,1 Pteris,Pteris,1.0,Pteris sp.,NORTHERN: Chiang Mai (Doi Inthanon).,,"Terrestrial on floor of dense evergreen forests at about 2,000 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Pteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pteris&tdcode=F0337,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0347,Pteris sp.
3,Blechnaceae,1 Blechnum,Blechnum,1.0,Blechnum finlaysonianum Wall. ex Hook. & Grev.,PENINSULAR: Yala (Betong).,"Malesia throughout, from Malaya (type) to New Guinea.","In shade along large streams at about 440 m alt.,only once collected in Thailand: Smith 1917 -SING).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Blechnaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Blechnum&tdcode=F0416,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0418,Blechnum finlaysonianum Wall. ex Hook. & Grev.
3,Lomariopsidaceae,2 Bolbitis,Bolbitis,2.0,Bolbitis deltigera (Hook.) C.Chr.,"NORTHERN: Lampang, Phrae (Mae Sai), Phitsanulok (Thung Salaeng Luang); CENTRAL: Nakhon Nayok (Khao Yai).",N India (type).,"On moist rocks or on humus-rich ground in dense forests, seasonally dry, at about 500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Lomariopsidaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bolbitis&tdcode=F0434,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0439,Bolbitis undulata
3,Dryopteridaceae,5 Polystichum,Polystichum,5.0,Polystichum eximium (Kuhn) C.Chr.,"NORTHERN: Chiang Rai, Chiang Mai (Chiang Dao, Huai Mae Pan, Doi Suthep, Khun Kong Sang); NORHT-EASTERN: Loei (Phu Luang, Phu Kradueng).",According to the current definition of this species : tropical Asia from Sri Lanka (type) northwards to southern edge of Japan.,"On mountain slopes in dense evergreen forests at 700–1,200 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dryopteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Polystichum&tdcode=F0469,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0472,Polystichum anomalum
3,Dryopteridaceae,8 Ctenitis,Ctenitis,8.0,Ctentitis mannii (C.Hope) Ching,"PENINSULAR: Phangnga (Khao Tai), Nakhon Si Thammarat (Khao Luang, Khao Pok).","India (Assam – type), Malesia.",Terrestrial on mountain slopes in dense evergreen forests at medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dryopteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ctenitis&tdcode=F0499,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0501,Ctenitis subobscura
3,Dryopteridaceae,10 Tectaria,Tectaria,10.0,Tectaria singaporiana (Wall. ex Hook. & Grev.) Ching,"PENINSULAR: Surat Thain (Ban Don), Krabi (Ko Lanta), Nakhon Si Thammarat (Thung Song, Chawang, Khao Luang), Trang (Khao Chong), Satun (Khlong Ton, Bukit Tingki), Narathiwat (Waeng), Yala (Bannang Sata).",W Malesia (type from Singapore).,"On mountain slopes often near streams in dense evergreen forests at low to medium altitudes lower than 900 m, fairly common.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dryopteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tectaria&tdcode=F0510,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0531,Tectaria singaporiana (Wall. ex Hook. & Grev.) Ching
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris parasitica (L.) Fosberg,"NORTHERN: Chiang Rai (Doi Tung, Mae Kok), Chiang Mai (Mae Hok, Doi Chiang Dao, Wang Tao, Doi Saket, Doi Suthep, Mae Klang, Pha Mon), Lampang (Mae Ngao), Tak (Mae Sot), Phitsanulok (Thung Salaeng Luang); EASTERN: Chaiyaphum (Nam Phrom); NORTH-EASTERN: Loei (Phu Kradueng); SOUTH-EASTERN: Chon Buri (Si Racha), Trat (Ko Chang); PENINSULAR: Surat Thani (Ban Don, Ban Huai Tha), Nakhon Si Thammarat (Khiriwong), Phangnga, Trang, Satun.","Tropics and subtropics in Asia (type from S China), north to S Japan and south to New Zealand.",On rather dry slopes along path in open places or in evergreen forests at low to medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0587,Thelypteris parasitica (L.) Fosberg
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris glandulosa (Blume) Tagawa & K.Iwats.,PENINSULAR: Yala (Bannang Sata).,W Malesia (type from Java).,Terrestrial near streams at low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0563,Thelypteris malayensis
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris heterocarpos (Blume) Morton,"SOUTH-EASTERN: Chanthaburi (Khao Sabap); PENINSULAR: Surat Thani (Ban Don), Nakhon Si Thammarat (Khao Luang, Thung Song), Satun, Narathiwat (Bacho Falls), Yala (Ban Wing, Bannang Sata).","S China, Vietnam, Malesia throughout (type from Java) to Polynesia.",Terrestrial in evergreen forests at low altitudes,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0574,Thelypteris heterocarpos (Blume) Morton
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris menisciicarpos (Blume) K.Iwats.,"SOUTH-WESTERN: Prachuap Khiri Khan (Bang Saphan); PENINSULAR: Surat Thani (Ban Don), Trang (Khao Chong), Yala (Bannang Sata).","Malaya, Sumatra, Java (type), Borneo, the Philippines, New Guinea.",On muddy rocks by streams in evergreen forests at low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0565,Thelypteris menisciicarpos (Blume) K.Iwats.
3,Athyriaceae,7 Diplazium,Diplazium,7.0,Diplazium subserratum Blume,PENINSULAR: Satun (Khao Khieo range).,"Sumatra, Malaya, Borneo, Java (type).",On moist mountain slopes by streams in evergreen jungle at about 700 m alt.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Athyriaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Diplazium&tdcode=F0621,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0624,Diplazium subserratum Blume
3,Polypodiaceae,1 Platycerium,Platycerium,1.0,Platycerium coronarium (J.Koenig ex O.F.Müll.) Desv.,"NORTH-EASTERN: Nong Khai (Khong Kao); SOUTH-EASTERN: Chon Buri (Si Racha), Trat (Ko Chang); PENINSULAR: Phuket (Khao Phara), Krabi, Trang (Khao Chong), Satun (Tarutao), Yala (Bannang Sata).","Burma (Tenasserim), Vietnam, Cambodia, N & W Malesia.","Epiphytic on trunk of larger trees in open places at low altitudes, rather common.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Platycerium&tdcode=F0658,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0661,Platycerium coronarium (J.Koenig ex O.F.Müll.) Desv.
3,Polypodiaceae,3 Pyrrosia,Pyrrosia,3.0,Pyrrosia nummulariifolia (Sw.) Ching,"SOUTH-WESTERN: Kanchanaburi (Wangka); PENINSULAR: Surat Thani (Ban Na, Bang Bao), Phangnga, Nakhon Si Thammarat (Khao Luang), Khiriwong, Thung Song), Trang (Khao Chong, Khao Khao), Satun (Khuan Kalong, Khlong Tan, Pulang Kapong), Yala (Bannang Sata).","India, Burma, W Malesia (type from Java) east to the Philippines, Celebes and Lesser Sunda Islands.","Epiphytic, on tree-trunks or on rocks in light shade or in open places usually at low altitudes, rather common.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pyrrosia&tdcode=F0664,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0666,Pyrrosia nummulariifolia (Sw.) Ching
3,Polypodiaceae,4 Lepisorus,Lepisorus,4.0,Lepisorus scolopendrium (Buch.-Ham. ex D.Don) Tagawa,"NORTHERN: Chiang Rai (Doi Tung), Chiang Mai (Pong Pho, Doi Pha Hom Pok, Doi Suthep, Doi Inthanon, Huai mae Pan), Lamphun (Doi Khun Tan), Phitsanulok (Phu Miang), Tak (Doi Hua Mot); NORTH-EASTERN: Loei (Phu Luang); SOUTH-EASTERN: Chanthaburi (Khao Soi Dao); PENINSULAR: Surat Thani (Ban Don).","Himalayas (type) and Tibet, SW China, Upper Burma, Indochina.","On branches of mossy trees in dense forests at ridge in the North, or terrestrial on mossy mountain slope near ridge in open places or in light shade on Phu Luang, locally rather abundant.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lepisorus&tdcode=F0684,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0687,Lepisorus scolopendrium
3,Polypodiaceae,5 Lemmaphyllum,Lemmaphyllum,5.0,Lemmaphyllum accedens (Blume) Donk,"PENINSULAR: Yala (Betong, Ban Chana).",Malesia throughout (type from Java) to Polynesia and Queenland.,On tree-trunks at low altitudes in the southernmost part of Peninsular.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lemmaphyllum&tdcode=F0695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0696,Lemmaphyllum accedens (Blume) Donk
3,Polypodiaceae,16 Crypsinus,Crypsinus,16.0,Crypsinus stenophyllus (Blume) Holttum,"PENINSULAR: Yala (Klong Chana, Gunong Ina, Khao Khalakhiri).","W Malesia (Sumatra to the Philippines and Java – type), also recorded from Fiji.","Epiphytic in evergreen forests at 900–1,200 m alt. in the southernmost part of Thailand.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Crypsinus&tdcode=F0744,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0747,Selliguea stenophylla
3,Polypodiaceae,19 Polypodium,Polypodium,19.0,Polypodium argutum (J.Sm. ex Hook. et Grev.) Hook.,"NORTHERN: Chiang Mai (Doi Pha Hom Pok, Doi Suthep, Pha Mon, Doi Inthanon), Lampang, Tak (Doi Hua Mot); NORTH-EASTERN: Loei (Phu Luang, Phu Kradueng), Phetchabun (Phu Miang); SOUTH-WESTERN: Kanchanaburi (Si Sawat, Khao Ri Yai).","Himalayas (type) to China, Indochina, Taiwan, the Philippines.","On mossy tree-trunks or on moist mossy rocks in dense evergreen forests at high altitudes (1,300–2,200 m).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Polypodium&tdcode=F0762,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0768,Goniophlebium argutum
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia pottsii G.Don,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00627,Bauhinia pottsii G.Don
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia viridescens Dasv.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00638,Bauhinia viridescens Dasv.
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia bidentata Jack,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00648,Phanera bidentata
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia scandens L.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00652,Lasiobema scandens
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia harmsiana Hosseus,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00658,Lasiobema harmsianum
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia glauca (Wall. ex Benth.) Benth.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00670,Cheniella glauca
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia glabrifolia (Benth.) Bak.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00676,Phanera glabrifolia
4,Leguminosae-Caesalpinioideae,1 Bauhinia,Bauhinia,1.0,Bauhinia scandens var. horsfieldii (Miq.) K.Larsen & S.S.Larsen,"NORTH-EASTERN: Loei; EASTERN: Chaiyaphum, Nakhon Ratchasima; CENTRAL: Ayuthaya, Saraburi; SOUTH-EASTERN: Chanthaburi, Chon Buri, Prachin Burt, Trat; SOUTH-WESTERN: Kanchanaburi (Sai Yok, Si Sawat), Prachuap Khiri Khan.",scandens,In evergreen forests often along rivers and mixed deciduous forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bauhinia&tdcode=00624,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00653,Lasiobema scandens
4,Leguminosae-Caesalpinioideae,6 Peltophorum,Peltophorum,6.0,Peltophorum dasyrrbachis (Miq.) Kurz,"Reported from all districts, but seems to be most frequent in the eastern part of the country. Sometimes cultivated, but not as frequently as Peltophorum pterocarpum .","Cambodia, Laos, Vietnam, Malaya, Indonesia (Sumatra – type). Furthermore widely cultivated.","In deciduous and evergreen forests at lower altitudes. Flowering: February–March, when the young leaves develop.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Peltophorum&tdcode=00692,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00693,Peltophorum dasyrrbachis (Miq.) Kurz
4,Leguminosae-Caesalpinioideae,14 Saraca,Saraca,14.0,Saraca declinata (Jack) Miq.,"EASTERN: Nakhon Ratchasima; SOUTH-EASTERN: Chanthaburi, Trat; SOUTH-WESTERN: Kanchanaburi; PENINSULAR: Chumphon, Nakhon Si Thammarat, Songkhla, Narathiwat, Pattani, Phangnga, Trang, Satun.","Burma, Laos, S Vietnam, Malay Peninsula, Sumatra (type), Java, Borneo.","In evergreen forests, along streams and fringes. Flowering: January–May; fruiting: August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Saraca&tdcode=00736,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00738,Saraca declinata (Jack) Miq.
4,Leguminosae-Caesalpinioideae,15 Sindora,Sindora,15.0,Sindora siamensis Teijsm. ex Miq.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sindora&tdcode=00740,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00743,Sindora siamensis Teijsm. ex Miq.
4,Leguminosae-Caesalpinioideae,16 Cassia,Cassia,16.0,Cassia javanica L.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cassia&tdcode=00746,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00751,Cassia javanica L.
4,Leguminosae-Caesalpinioideae,16 Cassia,Cassia,16.0,Cassia surattensis Burm.f.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cassia&tdcode=00746,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00765,Senna surattensis
4,Leguminosae-Caesalpinioideae,16 Cassia,Cassia,16.0,Cassia leschenaultiana,All over the country.,SE Asia (type from Bangladesh).,"Open grasslands, at higher altitudes. In Thailand, 600–1,600 m alt. Not observed as a weed.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cassia&tdcode=00746,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00770,Chamaecrista leschenaultiana
4,Leguminosae-Mimosoideae,2 Adenanthera,Adenanthera,2.0,Adenanthera pavonina L.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Mimosoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Adenanthera&tdcode=00786,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00787,Adenanthera pavonina L.
4,Leguminosae-Mimosoideae,5 Xylia,Xylia,5.0,Xylia xylocarpa (Roxb.) Taub.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Mimosoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Xylia&tdcode=00797,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00798,Xylia xylocarpa (Roxb.) Taub.
4,Leguminosae-Mimosoideae,8 Acacia,Acacia,8.0,Acacia pseudointsia Miq.,SOUTH-WESTERN: Kanchanaburi; PENINSULAR: Phuket.,"Java (type), Borneo, Sumatra, Malay Peninsula.","In scrub and evergreen forests, up to 800–900 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Mimosoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Acacia&tdcode=00808,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00820,Senegalia pseudointsia
4,Leguminosae-Mimosoideae,8 Acacia,Acacia,8.0,Acacia sp.,"NORTH-EASTERN: Khon Kaen (Sorensen, Larsen & Hansen 2205 -C).",,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Mimosoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Acacia&tdcode=00808,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00832,Acacia sp.
4,Leguminosae-Mimosoideae,8 Acacia,Acacia,8.0,Acacia caesia (L.) Willd.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Mimosoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Acacia&tdcode=00808,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00817,Senegalia caesia
4,Leguminosae-Papilionoideae,Clitoria,Clitoria,,Clitoria mariana L.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Clitoria&tdcode=09054,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=09063,Clitoria mariana L.
4,Leguminosae-Papilionoideae,Cochlianthus,Cochlianthus,,Cochlianthus gracilis Benth.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cochlianthus&tdcode=09066,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=09067,Cochlianthus gracilis Benth.
