volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name,wfo_id,source,match_type,Species,Plant ID,Letter,DataSheetURL,temp_opt_min,temp_opt_max,temp_abs_min,temp_abs_max,rain_opt_min,rain_opt_max,rain_abs_min,rain_abs_max,ph_opt_min,ph_opt_max,ph_abs_min,ph_abs_max
5.0,Amaranthaceae,4 Amaranthus,Amaranthus,4.0,Amaranthus caudatus L.,No herbarium specimens seen.,Probably originating in S America by domestication of,Weedy on open soil.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Amaranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amaranthus&tdcode=01223,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01225,Amaranthus caudatus L.,,present,B_core_exact,Amaranthus caudatus,2187,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2187,21.0,28.0,7.0,40.0,800.0,2300.0,250.0,4200.0,5.5,7.5,4.3,8.5
5.0,Amaranthaceae,4 Amaranthus,Amaranthus,4.0,Amaranthus hybridus L.,"NORTHERN: Chiang Mai, Chiang Rai; NORTH-EASTERN: Phetchabun; CENTRAL: Saraburi; PENINSULAR: Yala.","Origin unknown, found all over the warmer parts of the world.",Weedy in open areas.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Amaranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amaranthus&tdcode=01223,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01226,Amaranthus hybridus L,,present,B_core_exact,Amaranthus hybridus,3086,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3086,12.0,30.0,8.0,35.0,400.0,600.0,300.0,700.0,6.5,7.5,6.0,8.5
5.0,Amaranthaceae,4 Amaranthus,Amaranthus,4.0,Amaranthus lividus L.,"NORTHERN: Chiang Mai, Chiang Rai; CENTRAL: Krung Thep Maha Nakhon (Bangkok).",As,As,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Amaranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amaranthus&tdcode=01223,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01229,Amaranthus blitum,,present,B_core_exact,Amaranthus lividus,2189,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2189,21.0,27.0,18.0,32.0,1200.0,1500.0,200.0,2700.0,5.5,7.0,4.3,7.5
5.0,Amaranthaceae,4 Amaranthus,Amaranthus,4.0,Amaranthus tricolor L.,NORTHERN: Chiang Mai; CENTRAL: Krung Thep Maha Nakhon (Bangkok).,Pantropic.,Weedy on open soil.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Amaranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amaranthus&tdcode=01223,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01227,Amaranthus tricolor L.,,present,B_core_exact,Amaranthus tricolor,2190,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2190,22.0,30.0,8.0,45.0,1200.0,1500.0,300.0,2700.0,5.5,7.5,4.3,8.0
11.0,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus paeoniifolius (Dennst.) Nicolson,"NORTHERN: Chiang Mai, Sukhothai; EASTERN: Nakhon Ratchasima; SOUTH-WESTERN: Kanchanaburi; CENTRAL: Krung Thep Maha Nakhon (Bangkok), Saraburi; PENINSULAR: Chumphon, Nakhon Si Thammarat.","Madagascar, eastwards via India (type of","In almost all imaginable secondary conditions, either secondary forests or highly disturbed areas, in dappled shade or fully exposed ground; 0–700 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04897,Amorphophallus paeoniifolius (Dennst.) Nicolson,,missing,B_core_exact,Amorphophallus paeoniifolius,400,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=400,28.0,35.0,25.0,40.0,1000.0,1500.0,900.0,1800.0,5.5,6.2,5.0,7.5
10.0,Anacardiaceae,Anacardium,Anacardium,,Anacardium occidentale L.,"Introduced and widely grown as an economic plant, mostly in the south and southeast.","Tropical America, often cultivated on sandy soil in dry areas at low altitude. Widely cultivated in the tropics as a fruit tree.","Naturalized on the sandy coast or hills near the sea. Flowering: January, December; fruiting: February–November.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Anacardiaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Anacardium&tdcode=04308,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04309,Anacardium occidentale L.,,present,B_core_exact,Anacardium occidentale,401,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=401,15.0,35.0,5.0,46.0,750.0,1600.0,400.0,4000.0,4.5,6.5,3.8,8.7
5.0,Umbelliferae,9 Anethum,Anethum,9.0,Anethum graveolens L.,NORTH-EASTERN: Nakhon Phanom.,"Europe (type), Mediterranean area and SW Asia.",Cultivated in many parts of the world including SE. Asia.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Umbelliferae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Anethum&tdcode=01325,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01326,Anethum graveolens L.,,present,B_core_exact,Anethum graveolens,2192,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2192,15.0,18.0,6.0,26.0,800.0,1200.0,500.0,1700.0,6.0,7.0,5.0,8.0
13.0,Dipterocarpaceae,1. Anisoptera,Anisoptera,1.0,Anisoptera scaphula (Roxb.) Kurz,"NORTHERN: Tak (Krabak Yai, Doi Tulay); SOUTH-WESTERN: Kanchanaburi, Phetchaburi (Kaeng Krachan); PENINSULAR: Chumphon, Ranong, Surat Thani, Phangnga, Krabi, Nakhon Si Thammarat, Yala, Narathiwat.","Bangladesh, Lower Myanmar (type), Peninsular Malaysia.","Dry evergreen and evergreen forests, lowland to hillsides, to ca 700 m alt. Flowering: January–December; fruiting: February–September.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dipterocarpaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Anisoptera&tdcode=06625,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06629,Anisoptera scaphula (Roxb.) Kurz,,present,B_core_exact,Anisoptera scaphula,3230,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3230,20.0,33.0,15.0,38.0,2000.0,3000.0,1100.0,4000.0,5.0,6.0,4.5,6.5
16.0,Annonaceae,3. Annona (in part),Annona (in part),3.0,Annona muricata L.,"NORTHERN: Chiang Mai (Mae Cha Tha); NORTH-EASTERN: Loei (Wang Saphung); CENTRAL: Nakhon Pathom (Silpakorn University), Krung Thep Maha Nakhon (Bangkok) (Wat Bowonnivet Vihan); PENINSULAR: Surat Thani (Khlong Phanom), Trang (Kantang). The species has been cultivated throughout the country.",Native of tropical America but widely cultivated throughout the tropics.,"In Thailand, usually cultivated in moist, semi-shaded areas. Flowering and fruiting throughout the year.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Annonaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Annona&tdcode=08262,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08265,Annona muricata L.,,present,B_core_exact,Annona muricata,411,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=411,20.0,30.0,13.0,36.0,1200.0,2200.0,800.0,4200.0,5.5,6.5,4.5,8.0
16.0,Annonaceae,3. Annona (in part),Annona (in part),3.0,Annona reticulata L.,"NORTHERN: Nan (Meuang Nan); CENTRAL: Nakhon Pathom (Mahidol University, Silpakorn University), Krung Thep Maha Nakhon (Bangkok) (Suan Luang Rama IX); SOUTH-WESTERN: Phetchaburi (Mueang District); PENINSULAR: Phatthalung (Pa Phayom). The species is cultivated almost throughout the country.","Native to tropical America, but widely cultivated in tropical Asia.",Cultivated. Flowering: November–February; fruiting: February–March.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Annonaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Annona&tdcode=08262,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Annona reticulata L.,,present,B_core_exact,Annona reticulata,412,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=412,23.0,27.0,7.0,34.0,1200.0,1400.0,600.0,2200.0,5.0,7.5,4.5,8.0
16.0,Annonaceae,3. Annona (in part),Annona (in part),3.0,Annona squamosa L.,The species is cultivated almost throughout the country.,"Native to tropical America, but distributed throughout the tropics.",Cultivated. Flowering: May–July; fruiting: June–November,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Annonaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Annona&tdcode=08262,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Annona squamosa L.,,present,B_core_exact,Annona squamosa,414,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=414,23.0,30.0,11.0,41.0,800.0,1200.0,570.0,4000.0,7.0,8.0,4.3,8.5
8.0,Euphorbiaceae,6. Antidesma,Antidesma,6.0,Antidesma bunius (L.) Spreng.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Antidesma&tdcode=03152,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03154,Antidesma bunius (L.) Spreng.,,present,B_core_exact,Antidesma bunius,2198,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2198,23.0,27.0,17.0,33.0,1500.0,3000.0,1100.0,4200.0,6.0,7.0,5.5,8.0
5.0,Umbelliferae,6 Apium,Apium,6.0,Apium graveolens L.,"NORTHERN: Chiang Mai, Chiang Rai; CENTRAL: Krung Thep Maha Nakhon (Bangkok).","Europe (type), Africa, Asia.",Cultivated in many parts of the world including SE. Asia.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Umbelliferae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Apium&tdcode=01318,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01319,Apium graveolens L.,,present,B_core_exact,Apium graveolens,431,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=431,15.0,21.0,5.0,25.0,700.0,1300.0,500.0,1500.0,6.0,6.8,5.5,7.5
5.0,Umbelliferae,6 Apium,Apium,6.0,Apium graveolens L.,"NORTHERN: Chiang Mai, Chiang Rai; CENTRAL: Krung Thep Maha Nakhon (Bangkok).","Europe (type), Africa, Asia.",Cultivated in many parts of the world including SE. Asia.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Umbelliferae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Apium&tdcode=01318,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01319,Apium graveolens L.,,present,B_core_exact,Apium graveolens var. dulce,432,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=432,18.0,25.0,4.0,28.0,1000.0,1300.0,300.0,2800.0,5.8,6.8,4.5,8.3
5.0,Umbelliferae,6 Apium,Apium,6.0,Apium graveolens L.,"NORTHERN: Chiang Mai, Chiang Rai; CENTRAL: Krung Thep Maha Nakhon (Bangkok).","Europe (type), Africa, Asia.",Cultivated in many parts of the world including SE. Asia.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Umbelliferae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Apium&tdcode=01318,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01319,Apium graveolens L.,,present,B_core_exact,Apium graveolens var. rapaceum,3289,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3289,15.0,25.0,7.0,26.0,1000.0,1200.0,700.0,1700.0,6.0,6.8,5.3,8.3
6.0,Thymelaeaceae,1 Aquilaria,Aquilaria,1.0,Aquilaria malaccensis Lam.,"PENINSULAR: Trang (Khao Phong, Sikao).","India (W Bengal, Assam), Burma (Tenasserim) Malay Peninsula (type), Sumatra, N & E Borneo, the Philippines.",Scattered in evergreen forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thymelaeaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aquilaria&tdcode=01785,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01786,Aquilaria malaccensis Lamk.,,present,B_core_exact,Aquilaria malaccensis,3302,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3302,18.0,24.0,12.0,34.0,,,,,6.5,7.5,6.0,8.5
4.0,Leguminosae-Papilionoideae,Arachis,Arachis,,Arachis hypogaea L.,Cultivated in plantations.,"Native to Brazil (type), cultivated in tropical and warm temperate regions.",Only known from cultivation.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arachis&tdcode=07505,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07506,Arachis hypogaea L.,,present,B_core_exact,Arachis hypogaea,2199,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2199,22.0,32.0,10.0,45.0,600.0,1500.0,400.0,4000.0,5.5,6.5,4.5,8.5
4.0,Leguminosae-Papilionoideae,Arachis,Arachis,,Arachis pintoi Krapov. & W.C.Greg.,"Cultivated, ornamental herb in gardens.",Native to Brazil (Bahia – type).,"Introduced and cultivated, from sea level to 1,000 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arachis&tdcode=07505,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07507,Arachis pintoi Karpov. & W.C.Greg.,,present,B_core_exact,Arachis pintoi,3310,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3310,22.0,28.0,12.0,30.0,1500.0,2000.0,900.0,3000.0,5.4,6.0,4.5,7.5
4.0,Leguminosae-Mimosoideae,13 Archidendron,Archidendron,13.0,Archidendron jiringa (Jack) I.C.Nielsen,"NORTHERN: Chiang Mai, Lamphun Mae Hong Son, Tak; SOUTH-EASTERN: Chon Buri, Chanthaburi, Trat; SOUTH-WESTERN: Kanchanaburi; PENINSULAR: Surat Thani, Songkhla, Narathiwat, Ranong, Phangnga, Trang.","Burma, Malay Peninsula, Sumatra (type), Java, Borneo.","Evergreen forests, sea level to ca 1,300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Mimosoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Archidendron&tdcode=00854,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00865,Archidendron jiringa (Jack) I.C.Nielsen,,present,B_core_exact,Archidendron jiringa,3327,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3327,20.0,30.0,12.0,40.0,2000.0,3000.0,1000.0,4000.0,5.5,6.5,4.5,7.0
11.0,Arecaceae,2. Arenga (in part – forms of A. hookeriana ),Arenga (in part – forms of A. hookeriana ),2.0,Arenga pinnata (Wurmb) Merr.,"NORTHERN: Tak; SOUTH-EASTERN: Trat; PENINSULAR: Chumphon, Surat Thani, Phangnga, Nakhon Si Thammarat.",Widely distributed from S China across Malaysia and Indonesia (type) to the Philippines in the north and New Guinea in the East.,This species is cultivated or semi-domesticated and is locally abundant near human dwellings in the lowlands.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Arecaceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arenga&tdcode=05096,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05100,Arenga pinnata (Wurmb) Merr.,,present,B_core_exact,Arenga pinnata,3348,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3348,22.0,28.0,16.0,32.0,3000.0,3500.0,2000.0,4000.0,6.0,7.0,5.0,8.0
10.0,Moraceae,2. Artocarpus subg. Artocarpus,Artocarpus subg. Artocarpus,2.0,Artocarpus altilis (Parkinson) Fosberg,"Cultivated in gardens, throughout the country.","Indigenous in eastern Malesia (the Philippines, Moluccas, New Guinea) and in cultivation, initially in the Pacific (type) and subsequently throughout the tropics, with various cultivars, seeded and seedless ones, it is not known whether both the seeded and seedless forms are represented in Thailand.",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Artocarpus&tdcode=04551,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04552,Artocarpus altilis (Parkinson) Fosberg,,present,B_core_exact,Artocarpus altilis,3423,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3423,21.0,33.0,16.0,40.0,1500.0,3000.0,1000.0,3500.0,5.5,6.5,4.3,8.7
10.0,Moraceae,2. Artocarpus subg. Artocarpus,Artocarpus subg. Artocarpus,2.0,Artocarpus heterophyllus Lam.,Cultivated throughout the country.,"Indigenous in western India and throughout the tropics, including Mauritius (type), in cultivation with some varieties.",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Artocarpus&tdcode=04551,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04557,Artocarpus heterophyllus Lam.,,present,B_core_exact,Artocarpus heterophyllus,459,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=459,20.0,30.0,16.0,34.0,1500.0,3000.0,700.0,4200.0,5.5,7.5,4.3,8.0
10.0,Moraceae,2. Artocarpus subg. Artocarpus,Artocarpus subg. Artocarpus,2.0,Artocarpus integer (Thunb.) Merr.,"PENINSULAR: Surat Thani, Phuket, Nakhon Si Thammarat, Trang, Songkhla, Narathiwat.","Peninsular and Bornean Malaysia, Singapore, Indonesia (Sumatra, Kalimantan, Sulawesi, Moluccas, Papua), Brunei; also in cultivation, outside its range also in Java (type) and Burma.","Evergreen forests, also cultivated, at low altitudes.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Artocarpus&tdcode=04551,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04558,Artocarpus integer (Thunb.) Merr.,,present,B_core_exact,Artocarpus integer,3435,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3435,22.0,38.0,16.0,47.0,2200.0,3500.0,1250.0,4500.0,4.5,6.0,4.0,6.5
2.0,Oxalidaceae,3 Averrhoa,Averrhoa,3.0,Averrhoa bilimbi L.,NORTHERN: Chiang Mai; CENTRAL: Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Yala (Bannang Sata).,"Native country unknown (E Malesia?) (type from Ceylon), cultivated, often a relic of former cultivation.","Along rivers, in primary and secondary forests.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oxalidaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Averrhoa&tdcode=00038,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00040,Averrhoa bilimbi L.,,present,B_core_exact,Averrhoa bilimbi,482,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=482,23.0,30.0,10.0,36.0,1200.0,2300.0,700.0,4000.0,5.5,6.5,5.0,8.3
2.0,Oxalidaceae,3 Averrhoa,Averrhoa,3.0,Averrhoa carambola L.,"NORTHERN: Chaing Mai, Nan (Doi Phu Kha); SOUTH-EASTERN: Trat (Leam Dan); CENTRAL: Krung Thep Maha Nakhon (Bangkok).","Native country unknown (central and E Java?) (type from Ceylon), often cultivated, escaping freely, often a relic of former cultivation.","At low altitudes, along rivers in ravines, in primary and secondary forests.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oxalidaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Averrhoa&tdcode=00038,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00039,Averrhoa carambola L.,,present,B_core_exact,Averrhoa carambola,483,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=483,24.0,30.0,5.0,39.0,1200.0,2000.0,600.0,3000.0,5.5,6.5,5.0,8.5
3.0,Azollaceae,Azolla,Azolla,,Azolla pinnata R.Br.,"NORTHERN: Chiang Mai, Kamphaeng Phet; CENTRAL: Krung Thep Maha Nakhon (Bangkok) (Bangkhen); SOUTH-EASTERN: Chanthaburi (Phlio Falls); PENINSULAR: Surat Thani (Huai Mut).",Palaeotropics (type from Australia).,Floating on canals or on paddy fields usually in sunny places at low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Azollaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Azolla&tdcode=F0819,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0820,Azolla pinnata R.Br.,,present,B_core_exact,Azolla pinnata,3585,A,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3585,20.0,35.0,15.0,40.0,,,,,4.0,10.0,3.5,10.5
8.0,Euphorbiaceae,9. Baccaurea,Baccaurea,9.0,Baccaurea motleyana (Müll.Arg.) Müll.Arg.,"PENINSULAR: Phangnga, Songkhla (Ban Pien), Pattani (Sai Khao Falls), Narathiwat (Tak Bai).","Malay Peninsula, Sumatra, Borneo (type), Maluku (Halmahera).","Primary and secondary rainforests, exceptionally riverine forests, often cultivated; on yellow clay, sand or limestone; 15–500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Baccaurea&tdcode=03207,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03214,Baccaurea motleyana (Müll.Arg.) Müll.Arg.,,present,B_core_exact,Baccaurea motleyana,3591,B,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3591,24.0,28.0,18.0,34.0,1500.0,3500.0,1000.0,4000.0,5.0,6.0,4.5,6.5
8.0,Euphorbiaceae,9. Baccaurea,Baccaurea,9.0,Baccaurea racemosa (Reinw.) Müll.Arg.,"PENINSULAR: Trang (Khao Chong), Narathiwat (Nikom Waeng).","Malay Peninsula, Sumatra, Java (type), Bali, Borneo, Sulawesi.","Primary and secondary rainforests, riverine forests, fresh water swamp forests; on yellow or red sandy clay, granite.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Baccaurea&tdcode=03207,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03218,Baccaurea racemosa (Reinw.ex Blume) Müll.Arg.,,present,B_core_exact,Baccaurea racemosa,3596,B,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=3596,21.0,28.0,14.0,34.0,2500.0,2500.0,1500.0,4500.0,5.0,5.5,4.5,6.0
